,userID,friendID
5785,405,1742
5786,405,1757
5787,405,1780
5788,405,1838
5789,405,1869
5790,405,1895
5791,405,1917
5792,405,1965
5793,405,2031
5794,405,2037
5795,405,2061
5796,405,2088
5797,406,1172
5798,407,64
5799,407,142
5800,407,264
5801,407,1155
5802,407,1541
5803,407,1641
5804,408,1258
5805,409,233
5806,409,253
5807,409,256
5808,409,481
5809,409,569
5810,409,674
5811,409,701
5812,409,851
5813,409,1462
5814,409,1560
5815,409,1568
5816,409,1659
5817,409,1757
5818,409,1979
5819,410,198
5820,410,289
5821,410,348
5822,410,349
5823,410,504
5824,410,946
5825,410,949
5826,410,1011
5827,410,1052
5828,410,1346
5829,410,1479
5830,410,1825
5831,410,2027
5832,410,2064
5833,411,116
5834,411,439
5835,411,704
5836,411,736
5837,411,957
5838,411,1034
5839,411,1699
5840,412,162
5841,412,1467
5842,413,45
5843,413,46
5844,413,48
5845,413,49
5846,413,98
5847,413,146
5848,413,162
5849,413,207
5850,413,233
5851,413,236
5852,413,248
5853,413,400
5854,413,405
5855,413,514
5856,413,569
5857,413,590
5858,413,609
5859,413,646
5860,413,655
5861,413,690
5862,413,723
5863,413,732
5864,413,743
5865,413,761
5866,413,797
5867,413,884
5868,413,963
5869,413,985
5870,413,1001
5871,413,1014
5872,413,1033
5873,413,1069
5874,413,1226
5875,413,1247
5876,413,1253
5877,413,1308
5878,413,1343
5879,413,1365
5880,413,1429
5881,413,1453
5882,413,1503
5883,413,1515
5884,413,1560
5885,413,1600
5886,413,1632
5887,413,1659
5888,413,1742
5889,413,1762
5890,413,1809
5891,413,1856
5892,413,1869
5893,413,1880
5894,413,1895
5895,413,1979
5896,413,2018
5897,413,2037
5898,413,2087
5899,414,79
5900,414,133
5901,414,207
5902,414,256
5903,414,258
5904,414,278
5905,414,280
5906,414,298
5907,414,315
5908,414,333
5909,414,346
5910,414,370
5911,414,421
5912,414,490
5913,414,501
5914,414,569
5915,414,589
5916,414,646
5917,414,749
5918,414,781
5919,414,808
5920,414,830
5921,414,851
5922,414,941
5923,414,1001
5924,414,1017
5925,414,1056
5926,414,1080
5927,414,1104
5928,414,1132
5929,414,1253
5930,414,1300
5931,414,1318
5932,414,1394
5933,414,1451
5934,414,1471
5935,414,1535
5936,414,1560
5937,414,1568
5938,414,1606
5939,414,1616
5940,414,1628
5941,414,1636
5942,414,1663
5943,414,1741
5944,414,1742
5945,414,1780
5946,414,1811
5947,414,1820
5948,414,1851
5949,414,1959
5950,414,2018
5951,414,2088
5952,415,46
5953,415,58
5954,415,121
5955,415,145
5956,415,150
5957,415,227
5958,415,232
5959,415,310
5960,415,327
5961,415,383
5962,415,437
5963,415,470
5964,415,477
5965,415,481
5966,415,518
5967,415,612
5968,415,690
5969,415,730
5970,415,851
5971,415,852
5972,415,911
5973,415,930
5974,415,1001
5975,415,1023
5976,415,1053
5977,415,1132
5978,415,1247
5979,415,1300
5980,415,1301
5981,415,1356
5982,415,1447
5983,415,1453
5984,415,1616
5985,415,1742
5986,415,1820
5987,415,1826
5988,415,1869
5989,415,2018
5990,415,2032
5991,415,2070
5992,416,15
5993,416,677
5994,416,782
5995,416,1008
5996,416,1089
5997,417,24
5998,417,150
5999,417,179
6000,417,232
6001,417,266
6002,417,310
6003,417,405
6004,417,419
6005,417,612
6006,417,1027
6007,417,1180
6008,417,1308
6009,417,1316
6010,417,1662
6011,417,1704
6012,417,1726
6013,417,1748
6014,417,1769
6015,417,1773
6016,417,1820
6017,417,1895
6018,417,1963
6019,417,2061
6020,418,1840
6021,418,2062
6022,419,8
6023,419,24
6024,419,43
6025,419,46
6026,419,132
6027,419,145
6028,419,150
6029,419,162
6030,419,179
6031,419,226
6032,419,229
6033,419,232
6034,419,278
6035,419,298
6036,419,330
6037,419,387
6038,419,399
6039,419,417
6040,419,486
6041,419,503
6042,419,527
6043,419,543
6044,419,723
6045,419,816
6046,419,836
6047,419,851
6048,419,932
6049,419,938
6050,419,1058
6051,419,1069
6052,419,1071
6053,419,1072
6054,419,1102
6055,419,1113
6056,419,1116
6057,419,1132
6058,419,1135
6059,419,1145
6060,419,1164
6061,419,1171
6062,419,1178
6063,419,1179
6064,419,1197
6065,419,1272
6066,419,1274
6067,419,1283
6068,419,1300
6069,419,1356
6070,419,1433
6071,419,1446
6072,419,1453
6073,419,1471
6074,419,1478
6075,419,1515
6076,419,1555
6077,419,1567
6078,419,1568
6079,419,1606
6080,419,1662
6081,419,1811
6082,419,2056
6083,419,2065
6084,420,263
6085,420,271
6086,420,569
6087,420,621
6088,420,660
6089,420,1226
6090,420,1234
6091,420,1576
6092,420,1838
6093,420,1844
6094,420,1956
6095,421,79
6096,421,129
6097,421,136
6098,421,146
6099,421,150
6100,421,214
6101,421,253
6102,421,286
6103,421,298
6104,421,311
6105,421,378
6106,421,405
6107,421,414
6108,421,431
6109,421,501
6110,421,542
6111,421,571
6112,421,589
6113,421,638
6114,421,667
6115,421,722
6116,421,730
6117,421,795
6118,421,819
6119,421,873
6120,421,911
6121,421,969
6122,421,985
6123,421,1023
6124,421,1069
6125,421,1113
6126,421,1120
6127,421,1263
6128,421,1278
6129,421,1281
6130,421,1283
6131,421,1300
6132,421,1301
6133,421,1310
6134,421,1424
6135,421,1471
6136,421,1543
6137,421,1597
6138,421,1606
6139,421,1662
6140,421,1742
6141,421,1773
6142,421,1780
6143,421,1879
6144,421,2020
6145,421,2029
6146,421,2039
6147,423,442
6148,423,1210
6149,423,1456
6150,424,59
6151,424,212
6152,424,717
6153,424,1281
6154,424,1488
6155,424,1543
6156,424,1879
6157,424,2055
6158,425,58
6159,425,133
6160,425,158
6161,425,207
6162,425,247
6163,425,252
6164,425,302
6165,425,331
6166,425,830
6167,425,864
6168,425,884
6169,425,995
6170,425,1058
6171,425,1145
6172,425,1247
6173,425,1365
6174,425,1447
6175,425,1451
6176,425,1560
6177,425,1568
6178,425,1742
6179,425,1769
6180,425,1880
6181,425,1959
6182,425,2018
6183,425,2087
6184,426,365
6185,426,447
6186,426,460
6187,426,782
6188,426,888
6189,426,1035
6190,426,1154
6191,426,1167
6192,426,1230
6193,426,1625
6194,426,1761
6195,426,1801
6196,426,1882
6197,426,1885
6198,426,1989
6199,426,2006
6200,426,2016
6201,427,1819
6202,428,2
6203,428,96
6204,428,142
6205,428,196
6206,428,264
6207,428,290
6208,428,374
6209,428,540
6210,428,683
6211,428,699
6212,428,714
6213,428,761
6214,428,788
6215,428,1202
6216,428,1210
6217,428,1327
6218,428,1427
6219,428,1541
6220,428,1881
6221,428,1900
6222,428,1958
6223,430,66
6224,430,128
6225,430,142
6226,430,338
6227,430,359
6228,430,374
6229,430,642
6230,430,656
6231,430,714
6232,430,761
6233,430,1038
6234,430,1115
6235,430,1210
6236,430,1258
6237,430,1427
6238,431,298
6239,431,300
6240,431,421
6241,431,629
6242,431,631
6243,431,688
6244,431,831
6245,431,1088
6246,431,1170
6247,431,1407
6248,431,1420
6249,431,1488
6250,431,1508
6251,431,1527
6252,431,1682
6253,431,1804
6254,431,1826
6255,432,127
6256,432,1088
6257,432,1937
6258,433,59
6259,433,85
6260,433,143
6261,433,208
6262,433,516
6263,433,706
6264,433,909
6265,433,1287
6266,433,1393
6267,433,1619
6268,433,1841
6269,433,1879
6270,433,2003
6271,433,2046
6272,434,934
6273,434,1617
6274,434,1905
6275,435,24
6276,435,111
6277,435,206
6278,435,603
6279,435,776
6280,435,855
6281,435,1677
6282,435,1862
6283,436,128
6284,436,275
6285,436,453
6286,436,730
6287,436,1210
6288,436,1258
6289,436,1488
6290,436,1554
6291,436,1670
6292,436,1709
6293,436,1992
6294,437,16
6295,437,47
6296,437,58
6297,437,79
6298,437,129
6299,437,159
6300,437,179
6301,437,258
6302,437,415
6303,437,502
6304,437,514
6305,437,531
6306,437,542
6307,437,553
6308,437,638
6309,437,680
6310,437,732
6311,437,742
6312,437,759
6313,437,795
6314,437,809
6315,437,851
6316,437,852
6317,437,910
6318,437,1001
6319,437,1092
6320,437,1150
6321,437,1178
6322,437,1247
6323,437,1278
6324,437,1300
6325,437,1356
6326,437,1379
6327,437,1410
6328,437,1445
6329,437,1503
6330,437,1515
6331,437,1525
6332,437,1567
6333,437,1572
6334,437,1662
6335,437,1768
6336,437,2065
6337,437,2068
6338,438,78
6339,438,1213
6340,438,1358
6341,438,1841
6342,439,59
6343,439,116
6344,439,411
6345,439,704
6346,439,842
6347,439,1113
6348,439,1382
6349,439,1507
6350,439,1699
6351,439,1969
6352,439,2000
6353,440,366
6354,440,500
6355,440,1060
6356,440,1975
6357,441,605
6358,441,1210
6359,441,2011
6360,442,62
6361,442,143
6362,442,211
6363,442,275
6364,442,423
6365,442,446
6366,442,655
6367,442,932
6368,442,1246
6369,442,1456
6370,442,1542
6371,442,1728
6372,442,1956
6373,443,877
6374,443,1342
6375,444,78
6376,444,802
6377,446,99
6378,446,183
6379,446,442
6380,446,520
6381,446,767
6382,446,779
6383,446,831
6384,446,859
6385,446,1163
6386,446,1164
6387,446,1255
6388,446,1427
6389,446,1595
6390,446,1611
6391,446,1642
6392,446,1653
6393,446,1777
6394,446,1818
6395,446,1835
6396,447,78
6397,447,426
6398,447,683
6399,447,802
6400,447,1167
6401,447,1230
6402,447,1543
6403,449,157
6404,449,321
6405,449,877
6406,449,1702
6407,449,1707
6408,449,1889
6409,450,489
6410,450,547
6411,450,1397
6412,450,1627
6413,450,1671
6414,450,1702
6415,450,1993
6416,451,129
6417,451,152
6418,451,154
6419,451,198
6420,451,232
6421,451,271
6422,451,340
6423,451,385
6424,451,560
6425,451,582
6426,451,655
6427,451,675
6428,451,717
6429,451,808
6430,451,815
6431,451,868
6432,451,899
6433,451,1001
6434,451,1020
6435,451,1034
6436,451,1072
6437,451,1132
6438,451,1135
6439,451,1136
6440,451,1145
6441,451,1171
6442,451,1278
6443,451,1283
6444,451,1300
6445,451,1301
6446,451,1305
6447,451,1339
6448,451,1453
6449,451,1476
6450,451,1515
6451,451,1559
6452,451,1590
6453,451,1606
6454,451,1633
6455,451,1769
6456,451,1773
6457,451,1780
6458,451,1828
6459,451,1829
6460,451,1880
6461,451,1895
6462,451,1898
6463,451,1954
6464,451,2061
6465,452,66
6466,452,117
6467,452,264
6468,452,1210
6469,453,142
6470,453,266
6471,453,436
6472,453,1049
6473,453,1087
6474,453,1192
6475,453,1210
6476,453,1258
6477,453,1543
6478,453,2025
6479,453,2036
6480,454,15
6481,454,59
6482,454,78
6483,454,122
6484,454,142
6485,454,143
6486,454,275
6487,454,307
6488,454,365
6489,454,708
6490,454,802
6491,454,871
6492,454,1089
6493,454,1125
6494,454,1167
6495,454,1213
6496,454,1258
6497,454,1266
6498,454,1281
6499,454,1670
6500,454,1841
6501,454,1879
6502,454,1893
6503,455,59
6504,455,769
6505,455,888
6506,455,927
6507,455,1125
6508,455,1213
6509,455,1393
6510,455,1395
6511,455,2003
6512,456,1478
6513,456,1811
6514,457,33
6515,457,143
6516,457,212
6517,457,388
6518,458,1246
6519,458,1368
6520,458,1918
6521,458,1937
6522,458,1956
6523,459,109
6524,459,649
6525,459,753
6526,459,800
6527,459,877
6528,459,1159
6529,459,1196
6530,459,1281
6531,459,1479
6532,459,1488
6533,459,1543
6534,459,1986
6535,459,2042
6536,460,3
6537,460,99
6538,460,426
6539,460,759
6540,460,782
6541,460,831
6542,460,1054
6543,460,1213
6544,460,1801
6545,460,1883
6546,460,1977
6547,460,2006
6548,461,2041
6549,462,1543
6550,462,1785
6551,462,1914
6552,463,25
6553,463,43
6554,463,338
6555,463,340
6556,463,378
6557,463,636
6558,463,692
6559,463,904
6560,463,1092
6561,463,1308
6562,463,1310
6563,463,1704
6564,463,1725
6565,463,1741
6566,463,1956
6567,463,2037
6568,464,370
6569,464,1133
6570,464,1486
6571,465,195
6572,465,476
6573,465,907
6574,465,1087
6575,466,490
6576,466,938
6577,466,1267
6578,467,637
6579,467,831
6580,467,932
6581,467,1288
6582,467,1357
6583,467,1433
6584,467,1534
6585,467,1704
6586,467,1749
6587,467,2016
6588,467,2036
6589,467,2085
6590,468,78
6591,468,2039
6592,469,377
6593,470,47
6594,470,75
6595,470,179
6596,470,260
6597,470,310
6598,470,354
6599,470,399
6600,470,415
6601,470,477
6602,470,486
6603,470,495
6604,470,518
6605,470,531
6606,470,536
6607,470,538
6608,470,542
6609,470,589
6610,470,593
6611,470,690
6612,470,723
6613,470,795
6614,470,884
6615,470,941
6616,470,965
6617,470,1001
6618,470,1014
6619,470,1023
6620,470,1046
6621,470,1069
6622,470,1080
6623,470,1253
6624,470,1298
6625,470,1299
6626,470,1305
6627,470,1346
6628,470,1356
6629,470,1388
6630,470,1429
6631,470,1453
6632,470,1503
6633,470,1564
6634,470,1593
6635,470,1616
6636,470,1742
6637,470,1753
6638,470,1769
6639,470,1813
6640,470,1821
6641,470,1898
6642,470,2018
6643,470,2087
6644,471,125
6645,471,195
6646,471,292
6647,471,692
6648,471,1536
6649,471,1554
6650,472,240
6651,472,473
6652,472,569
6653,472,717
6654,472,906
6655,472,966
6656,472,1071
6657,472,1072
6658,472,1179
6659,472,1253
6660,472,1263
6661,472,1379
6662,472,1600
6663,472,1690
6664,472,1803
6665,472,1973
6666,473,158
6667,473,256
6668,473,332
6669,473,339
6670,473,472
6671,473,770
6672,473,1097
6673,473,1394
6674,473,1516
6675,473,1607
6676,473,1659
6677,473,1690
6678,473,1898
6679,473,1973
6680,473,2018
6681,474,31
6682,474,210
6683,474,306
6684,474,371
6685,474,390
6686,474,534
6687,474,779
6688,474,859
6689,474,1002
6690,474,1184
6691,474,1869
6692,475,18
6693,475,906
6694,475,1006
6695,475,1087
6696,475,1106
6697,475,1146
6698,475,1170
6699,475,1281
6700,475,1458
6701,475,1597
6702,475,1741
6703,475,1785
6704,476,211
6705,476,465
6706,476,859
6707,476,904
6708,476,1656
6709,476,1708
6710,476,1835
6711,476,1905
6712,477,390
6713,477,415
6714,477,470
6715,477,965
6716,477,1023
6717,478,56
6718,478,254
6719,478,1597
6720,478,2029
6721,479,79
6722,479,179
6723,479,227
6724,479,232
6725,479,236
6726,479,260
6727,479,310
6728,479,390
6729,479,486
6730,479,514
6731,479,534
6732,479,553
6733,479,592
6734,479,749
6735,479,757
6736,479,795
6737,479,836
6738,479,911
6739,479,984
6740,479,1023
6741,479,1164
6742,479,1308
6743,479,1310
6744,479,1447
6745,479,1741
6746,479,2000
6747,480,142
6748,480,540
6749,480,575
6750,480,699
6751,480,1115
6752,480,1148
6753,480,1173
6754,480,1210
6755,480,1258
6756,480,2025
6757,480,2083
6758,481,13
6759,481,43
6760,481,59
6761,481,79
6762,481,129
6763,481,146
6764,481,227
6765,481,232
6766,481,260
6767,481,310
6768,481,315
6769,481,327
6770,481,390
6771,481,409
6772,481,415
6773,481,503
6774,481,527
6775,481,612
6776,481,621
6777,481,636
6778,481,691
6779,481,749
6780,481,785
6781,481,795
6782,481,809
6783,481,814
6784,481,816
6785,481,851
6786,481,852
6787,481,884
6788,481,930
6789,481,963
6790,481,1023
6791,481,1027
6792,481,1071
6793,481,1106
6794,481,1198
6795,481,1247
6796,481,1300
6797,481,1310
6798,481,1394
6799,481,1473
6800,481,1478
6801,481,1491
6802,481,1503
6803,481,1572
6804,481,1653
6805,481,1659
6806,481,1664
6807,481,1688
6808,481,1690
6809,481,1725
6810,481,1742
6811,481,1752
6812,481,1757
6813,481,1766
6814,481,1773
6815,481,1821
6816,481,1829
6817,481,1879
6818,481,1898
6819,481,1917
6820,481,2020
6821,481,2037
6822,481,2071
6823,482,637
6824,484,2090
6825,485,44
6826,485,972
6827,485,1240
6828,485,1303
6829,485,1495
6830,485,1638
6831,486,79
6832,486,144
6833,486,179
6834,486,227
6835,486,232
6836,486,258
6837,486,260
6838,486,310
6839,486,353
6840,486,378
6841,486,419
6842,486,470
6843,486,479
6844,486,499
6845,486,538
6846,486,553
6847,486,638
6848,486,691
6849,486,723
6850,486,749
6851,486,757
6852,486,795
6853,486,836
6854,486,858
6855,486,1034
6856,486,1042
6857,486,1308
6858,486,1356
6859,486,1603
6860,486,1725
6861,486,1726
6862,486,1741
6863,486,1771
6864,486,1813
6865,486,1869
6866,486,1954
6867,486,2004
6868,486,2059
6869,487,30
6870,487,128
6871,487,593
6872,487,751
6873,487,851
6874,487,1292
6875,488,490
6876,489,107
6877,489,157
6878,489,450
6879,489,566
6880,489,1281
6881,489,1345
6882,489,1488
6883,489,1554
6884,489,1792
6885,489,2042
6886,490,136
6887,490,162
6888,490,256
6889,490,271
6890,490,311
6891,490,329
6892,490,414
6893,490,466
6894,490,488
6895,490,569
6896,490,572
6897,490,609
6898,490,675
6899,490,760
6900,490,808
6901,490,831
6902,490,849
6903,490,851
6904,490,862
6905,490,906
6906,490,917
6907,490,966
6908,490,987
6909,490,1011
6910,490,1054
6911,490,1071
6912,490,1072
6913,490,1075
6914,490,1124
6915,490,1132
6916,490,1133
6917,490,1179
6918,490,1183
6919,490,1253
6920,490,1263
6921,490,1373
6922,490,1445
6923,490,1471
6924,490,1517
6925,490,1535
6926,490,1664
6927,490,1690
6928,490,1730
6929,490,1906
6930,490,1910
6931,490,2042
6932,490,2068
6933,490,2088
6934,491,51
6935,491,607
6936,491,1488
6937,491,1543
6938,491,1968
6939,492,122
6940,492,387
6941,492,549
6942,492,1289
6943,493,4
6944,493,210
6945,493,499
6946,493,534
6947,493,1225
6948,493,1595
6949,493,1835
6950,493,2058
6951,494,179
6952,494,258
6953,494,388
6954,494,878
6955,494,1017
6956,494,1113
6957,494,1150
6958,494,1298
6959,494,1476
6960,494,1584
6961,494,1662
6962,494,1748
6963,494,1834
6964,494,1869
6965,494,2004
6966,494,2020
6967,494,2056
6968,495,470
6969,495,1811
6970,495,2033
6971,496,33
6972,496,750
6973,496,845
6974,496,999
6975,496,1779
6976,497,46
6977,497,133
6978,497,256
6979,497,322
6980,497,355
6981,497,383
6982,497,531
6983,497,569
6984,497,572
6985,497,675
6986,497,701
6987,497,809
6988,497,815
6989,497,847
6990,497,930
6991,497,966
6992,497,1263
6993,497,1305
6994,497,1413
6995,497,1471
6996,497,1600
6997,497,1632
6998,497,1687
6999,497,1880
7000,497,2087
7001,498,129
7002,498,130
7003,498,136
7004,498,231
7005,498,242
7006,498,361
7007,498,503
7008,498,612
7009,498,749
7010,498,847
7011,498,1002
7012,498,1017
7013,498,1132
7014,498,1137
7015,498,1435
7016,498,1437
7017,498,1511
7018,498,1515
7019,498,1533
7020,498,1555
7021,498,1577
7022,498,1616
7023,498,1659
7024,498,1791
7025,498,1869
7026,498,1965
7027,498,2000
7028,499,31
7029,499,48
7030,499,51
7031,499,59
7032,499,79
7033,499,99
7034,499,124
7035,499,144
7036,499,183
7037,499,191
7038,499,210
7039,499,211
7040,499,214
7041,499,260
7042,499,304
7043,499,306
7044,499,371
7045,499,378
7046,499,396
7047,499,486
7048,499,493
7049,499,516
7050,499,520
7051,499,534
7052,499,566
7053,499,575
7054,499,665
7055,499,730
7056,499,859
7057,499,890
7058,499,954
7059,499,1023
7060,499,1144
7061,499,1164
7062,499,1165
7063,499,1166
7064,499,1173
7065,499,1213
7066,499,1255
7067,499,1343
7068,499,1496
7069,499,1503
7070,499,1505
7071,499,1653
7072,499,1781
7073,499,1792
7074,499,1798
7075,499,1800
7076,499,1869
7077,499,1898
7078,499,2080
7079,500,440
7080,500,782
7081,500,1204
7082,500,1801
7083,500,1888
7084,500,1975
7085,501,30
7086,501,223
7087,501,311
7088,501,361
7089,501,390
7090,501,414
7091,501,421
7092,501,545
7093,501,569
7094,501,612
7095,501,717
7096,501,851
7097,501,906
7098,501,966
7099,501,1058
7100,501,1069
7101,501,1132
7102,501,1146
7103,501,1179
7104,501,1184
7105,501,1253
7106,501,1445
7107,501,1455
7108,501,1535
7109,501,1659
7110,501,1663
7111,502,24
7112,502,226
7113,502,232
7114,502,437
7115,502,518
7116,502,621
7117,502,761
7118,502,852
7119,502,1002
7120,502,1185
7121,502,1600
7122,502,1704
7123,502,1722
7124,502,1726
7125,502,1773
7126,502,1811
7127,503,129
7128,503,145
7129,503,158
7130,503,179
7131,503,256
7132,503,327
7133,503,333
7134,503,339
7135,503,380
7136,503,385
7137,503,419
7138,503,481
7139,503,498
7140,503,518
7141,503,571
7142,503,572
7143,503,609
7144,503,632
7145,503,638
7146,503,667
7147,503,679
7148,503,781
7149,503,795
7150,503,808
7151,503,911
7152,503,1017
7153,503,1069
7154,503,1179
7155,503,1219
7156,503,1233
7157,503,1253
7158,503,1300
7159,503,1381
7160,503,1413
7161,503,1437
7162,503,1455
7163,503,1471
7164,503,1533
7165,503,1560
7166,503,1568
7167,503,1616
7168,503,1663
7169,503,1690
7170,503,1771
7171,503,1790
7172,503,1821
7173,503,1973
7174,503,2021
7175,503,2038
7176,503,2087
7177,504,261
7178,504,348
7179,504,410
7180,504,518
7181,504,826
7182,504,852
7183,504,1113
7184,504,1253
7185,504,1346
7186,504,1503
7187,506,78
7188,506,135
7189,506,951
7190,506,1551
7191,506,2003
7192,507,288
7193,507,567
7194,507,642
7195,507,727
7196,507,871
7197,507,925
7198,507,1204
7199,507,1697
7200,507,1709
7201,508,122
7202,508,149
7203,508,150
7204,508,544
7205,508,567
7206,508,743
7207,508,817
7208,508,831
7209,508,925
7210,508,932
7211,508,1249
7212,508,1480
7213,508,1697
7214,508,1789
7215,508,1833
7216,508,1865
7217,508,1882
7218,508,2036
7219,509,1734
7220,510,2069
7221,511,1130
7222,511,1964
7223,512,78
7224,512,170
7225,512,1679
7226,513,1087
7227,513,1281
7228,514,45
7229,514,58
7230,514,79
7231,514,98
7232,514,120
7233,514,133
7234,514,146
7235,514,150
7236,514,179
7237,514,258
7238,514,310
7239,514,340
7240,514,348
7241,514,355
7242,514,385
7243,514,399
7244,514,405
7245,514,413
7246,514,437
7247,514,479
7248,514,534
7249,514,538
7250,514,545
7251,514,572
7252,514,593
7253,514,609
7254,514,621
7255,514,636
7256,514,646
7257,514,659
7258,514,684
7259,514,691
7260,514,730
7261,514,732
7262,514,749
7263,514,930
7264,514,941
7265,514,1027
7266,514,1033
7267,514,1034
7268,514,1046
7269,514,1071
7270,514,1072
7271,514,1080
7272,514,1106
7273,514,1131
7274,514,1145
7275,514,1150
7276,514,1171
7277,514,1247
7278,514,1249
7279,514,1300
7280,514,1310
7281,514,1334
7282,514,1346
7283,514,1356
7284,514,1446
7285,514,1452
7286,514,1453
7287,514,1457
7288,514,1471
7289,514,1489
7290,514,1494
7291,514,1503
7292,514,1520
7293,514,1593
7294,514,1749
7295,514,1766
7296,514,1769
7297,514,1773
7298,514,1851
7299,514,1898
7300,514,1965
7301,514,1993
7302,514,2020
7303,514,2037
7304,514,2054
7305,514,2059
7306,514,2061
7307,515,2
7308,515,128
7309,515,142
7310,515,712
7311,515,761
7312,515,788
7313,515,1210
7314,516,107
7315,516,161
7316,516,189
7317,516,388
7318,516,433
7319,516,499
7320,516,642
7321,516,1125
7322,516,1274
7323,516,1281
7324,516,1343
7325,516,1393
7326,516,1553
7327,516,1587
7328,516,1597
7329,516,1662
7330,516,1706
7331,516,1818
7332,516,2004
7333,517,1579
7334,517,1597
7335,517,1895
7336,518,45
7337,518,48
7338,518,179
7339,518,214
7340,518,233
7341,518,322
7342,518,378
7343,518,390
7344,518,399
7345,518,415
7346,518,470
7347,518,502
7348,518,503
7349,518,504
7350,518,531
7351,518,730
7352,518,963
7353,518,1033
7354,518,1034
7355,518,1053
7356,518,1189
7357,518,1451
7358,518,1560
7359,518,1567
7360,518,1568
7361,518,1659
7362,518,1742
7363,518,1856
7364,519,78
7365,519,313
7366,519,1397
7367,519,1488
7368,519,1667
7369,520,4
7370,520,31
7371,520,59
7372,520,99
7373,520,124
7374,520,183
7375,520,210
7376,520,211
7377,520,218
7378,520,396
7379,520,446
7380,520,499
7381,520,534
7382,520,575
7383,520,658
7384,520,859
7385,520,954
7386,520,1343
7387,520,1514
7388,520,1642
7389,520,1653
7390,520,1818
7391,520,1835
7392,520,1942
7393,520,2080
7394,521,150
7395,521,198
7396,521,207
7397,521,249
7398,521,266
7399,521,1160
7400,521,1183
7401,521,1281
7402,521,1444
7403,521,1553
7404,521,1584
7405,521,1614
7406,521,1662
7407,521,1682
7408,521,1706
7409,521,1804
7410,521,1823
7411,521,1879
7412,521,2076
7413,523,1836
7414,525,36
7415,525,1281
7416,525,1632
7417,525,1760
7418,525,1825
7419,526,637
7420,526,986
7421,526,1627
7422,527,46
7423,527,58
7424,527,76
7425,527,95
7426,527,129
7427,527,134
7428,527,179
7429,527,214
7430,527,227
7431,527,233
7432,527,240
7433,527,280
7434,527,302
7435,527,353
7436,527,390
7437,527,400
7438,527,419
7439,527,481
7440,527,538
7441,527,569
7442,527,674
7443,527,730
7444,527,732
7445,527,770
7446,527,815
7447,527,852
7448,527,862
7449,527,1023
7450,527,1053
7451,527,1124
7452,527,1247
7453,527,1253
7454,527,1300
7455,527,1305
7456,527,1356
7457,527,1365
7458,527,1399
7459,527,1445
7460,527,1447
7461,527,1515
7462,527,1540
7463,527,1560
7464,527,1568
7465,527,1593
7466,527,1616
7467,527,1648
7468,527,1659
7469,527,1742
7470,527,1753
7471,527,1757
7472,527,1780
7473,527,1813
7474,527,1856
7475,527,1979
7476,527,2018
7477,527,2037
7478,527,2054
7479,529,962
7480,529,1497
7481,529,1792
7482,530,158
7483,530,280
7484,530,2081
7485,531,46
7486,531,134
7487,531,179
7488,531,214
7489,531,291
7490,531,355
7491,531,385
7492,531,399
7493,531,437
7494,531,470
7495,531,497
7496,531,518
7497,531,532
7498,531,542
7499,531,684
7500,531,723
7501,531,911
7502,531,930
7503,531,966
7504,531,1046
7505,531,1071
7506,531,1145
7507,531,1189
7508,531,1197
7509,531,1272
7510,531,1304
7511,531,1429
7512,531,1453
7513,531,1491
7514,531,1593
7515,531,1607
7516,531,1616
7517,531,1628
7518,531,1725
7519,531,1856
7520,531,1880
7521,531,1898
7522,531,1924
7523,531,1959
7524,531,2018
7525,531,2023
7526,531,2054
7527,531,2059
7528,532,57
7529,532,101
7530,532,247
7531,532,311
7532,532,531
7533,532,946
7534,532,964
7535,532,1856
7536,533,74
7537,533,1431
7538,534,4
7539,534,31
7540,534,51
7541,534,58
7542,534,79
7543,534,134
7544,534,179
7545,534,191
7546,534,210
7547,534,211
7548,534,227
7549,534,236
7550,534,306
7551,534,322
7552,534,353
7553,534,397
7554,534,474
7555,534,479
7556,534,493
7557,534,499
7558,534,514
7559,534,520
7560,534,538
7561,534,575
7562,534,650
7563,534,665
7564,534,730
7565,534,757
7566,534,781
7567,534,816
7568,534,826
7569,534,852
7570,534,859
7571,534,911
7572,534,1163
7573,534,1164
7574,534,1165
7575,534,1173
7576,534,1213
7577,534,1247
7578,534,1255
7579,534,1278
7580,534,1343
7581,534,1356
7582,534,1496
7583,534,1503
7584,534,1600
7585,534,1616
7586,534,1653
7587,534,1717
7588,534,1762
7589,534,1798
7590,534,1835
7591,534,1880
7592,534,1954
7593,534,2059
7594,535,378
7595,535,814
7596,535,1443
7597,535,1465
7598,536,46
7599,536,58
7600,536,79
7601,536,353
7602,536,378
7603,536,470
7604,536,542
7605,536,553
7606,536,638
7607,536,640
7608,536,642
7609,536,757
7610,536,859
7611,536,911
7612,536,965
7613,536,1113
7614,536,1300
7615,536,1343
7616,536,1937
7617,536,2001
7618,537,45
7619,537,46
7620,537,146
7621,537,280
7622,537,589
7623,537,1706
7624,537,1780
7625,538,49
7626,538,58
7627,538,120
7628,538,179
7629,538,231
7630,538,236
7631,538,240
7632,538,267
7633,538,322
7634,538,327
7635,538,339
7636,538,400
7637,538,470
7638,538,486
7639,538,514
7640,538,527
7641,538,534
7642,538,609
7643,538,634
7644,538,646
7645,538,684
7646,538,758
7647,538,797
7648,538,809
7649,538,815
