1839	13074	152
1479	220	241
1972	3995	105
1123	12489	326
1239	6724	649
1470	14096	1001
1664	9153	151
219	408	883
1246	2441	705
1233	67	14122
757	9850	5
249	403	521
1846	212	300
296	718	2
1026	2970	431
113	230	744
1167	12879	36
2004	1505	90
1060	12046	481
473	7286	151
1775	2937	62
88	2412	9
1814	154	149
1164	12825	348
804	10186	1083
1088	3392	632
1061	7056	873
1696	1372	41
2018	288	177
474	3288	154
241	504	1829
1643	15803	2716
1521	691	391
1016	220	772
625	3700	332
909	10986	80
2010	969	896
991	562	343
82	1737	309
1123	429	275
195	424	31
495	285	31
147	1243	302
1775	2940	118
1678	306	61
751	480	68
1951	1944	601
420	4981	101
948	152	84
2078	517	611
1778	173	716
376	6274	26
402	1810	674
1539	868	16
628	450	97
442	72	3138
519	377	336
1753	300	347
143	227	2705
289	533	370
11	459	1567
133	646	272
475	1934	128
204	3737	1652
26	958	127
839	1116	435
105	2695	80
1507	15101	100
1911	226	1172
255	4863	137
1563	787	4
813	2277	120
1103	1295	209
1109	646	598
1265	1747	387
751	501	609
1365	294	762
631	439	211
1992	3744	525
955	536	233
1484	4184	123
616	3637	244
354	652	6
66	1027	337
1179	3171	106
541	5172	2030
1464	1921	584
1804	16777	81
860	10672	749
344	5913	2
1211	13171	102
255	4853	750
441	1398	142
438	1299	10
895	1146	1028
1769	466	190
2037	535	289
1099	1001	77
1823	154	200
1703	488	1036
765	3026	253
580	8271	589
1616	349	75
1477	14781	10
1972	7081	73
1002	323	228
1580	323	1862
587	3051	230
1676	6724	1450
1760	8069	103
1472	152	126
1658	12553	726
854	278	72
1247	1037	181
1919	419	110
264	4992	271
1583	3238	1373
219	190	1040
1296	813	19372
1278	915	88
1614	306	1156
640	599	2074
812	10308	300
1401	11139	290
350	646	980
189	3944	334
941	8104	190
298	5425	3304
580	8265	649
1101	767	749
2058	69	184
1404	219	1737
1420	7351	91
475	1988	133
1040	808	301
279	5067	988
757	1052	5
957	6631	334
251	4802	84
2094	364	3417
647	2277	372
273	5067	482
962	563	640
475	7321	167
1012	11754	375
478	1974	142
877	1804	403
1727	453	445
1807	2582	6
206	1609	104
930	288	495
618	8614	154
1757	329	34
1189	797	315
1873	333	501
1903	1934	418
393	316	84
1496	1094	156
155	3444	879
1595	89	291
507	7543	292
1754	841	441
760	1814	377
1267	13567	413
1670	15981	73
1597	172	216
657	4502	207
1184	4024	70
922	95	38
1905	15889	66
1253	349	1129
1088	6536	1384
267	5002	207
397	3462	36
842	4779	308
1658	1400	245
1215	13221	171
1236	2352	1274
447	7015	761
257	1323	97
1023	486	492
372	2096	64
7	333	498
759	859	511
753	3473	171
1697	12243	205
673	9196	194
1007	11775	66
1993	17744	35
1210	155	2082
700	191	492
1354	618	79
1229	13300	142
713	285	1362
827	1249	777
1757	5149	1170
1123	12494	293
121	161	109
1420	4063	158
1264	562	1525
1008	107	151
909	3367	556
487	1590	262
452	951	24
510	903	13
2060	917	183
835	6292	33
496	188	73
1734	292	475
1727	9648	511
357	6034	835
1740	757	653
2008	5667	796
1443	163	133
736	1456	285
261	1863	761
2099	18714	163
949	2850	357
979	230	281
643	8600	431
115	2863	4
412	455	158
326	3173	93
1416	4118	256
1416	196	331
535	257	170
996	613	119
1776	2091	1084
324	710	466
153	1151	495
1583	228	622
465	436	114
1041	498	71
1629	4351	169
316	707	833
1018	4669	291
602	8469	210
633	220	575
1955	65	33
1439	14563	867
1785	59	881
1857	5966	432
1182	601	267
1632	328	98
1806	2591	267
1983	55	127
1670	966	84
1478	544	813
348	1198	30
1058	2984	438
1707	1985	43
717	1451	430
1473	470	1267
1890	4892	151
1694	16087	423
22	829	759
503	182	1096
2016	18253	27
50	424	599
1197	1447	97
288	1816	941
5	200	337
602	5100	175
1423	294	497
1232	5913	350
343	2343	95
984	161	4985
893	707	119
1592	371	129
226	543	245
1316	851	187
893	10874	1431
674	89	23305
1949	208	3483
1154	12740	497
1527	2815	104
371	759	960
752	9811	183
950	11302	121
179	227	188
661	9052	173
490	6915	510
154	1689	21
1424	2531	363
478	4828	1077
1318	980	249
521	6196	1787
1862	11743	275
1563	10717	10
1788	486	215
1730	89	1198
1053	2130	886
1775	3570	60
1779	13491	109
830	327	110
1515	915	571
704	9391	14
519	918	7200
1704	2797	15
1788	299	227
1354	2538	87
455	19	2496
85	2354	495
1229	3063	141
1845	1518	287
329	906	1813
932	405	310
56	1664	403
463	7170	13
904	1379	72
1650	418	823
1103	238	29
1237	154	365
632	498	1206
1051	220	495
1294	1090	18
1402	99	88
1798	1505	19
1481	14802	1828
703	1043	11
307	5360	79
736	8600	704
1057	261	127
910	291	681
555	1596	83
1493	2750	137
213	190	1376
789	966	241
780	3739	49
1439	7777	525
1151	12694	313
307	5504	85
2069	430	221
322	797	420
1928	1400	556
2094	14035	1451
1897	190	160
1430	6554	69
12	230	2110
454	12509	351
1110	2661	241
1270	11056	99
57	1043	777
1133	1755	934
468	7245	801
17	686	373
116	2914	400
589	5249	55
963	6869	23
1889	3774	4967
1148	717	232
2005	6345	733
905	1047	101
49	1489	179
1804	536	100
1084	173	755
1160	4486	274
1075	228	1034
1937	227	23670
345	757	47
753	2467	225
999	234	128
2091	18644	24
1581	228	2824
42	1381	288
1060	6182	986
1930	6994	715
103	166	23
887	3901	254
154	227	14
1786	16673	51
635	2055	210
922	238	87
1978	2346	211
754	9825	292
706	9408	19
1632	1659	713
2047	193	202
1149	2469	10
1399	686	1023
1992	18078	968
125	788	76
601	8440	553
346	55	518
786	3028	245
1483	1249	90
1403	230	440
1848	6230	775
1214	710	116
716	486	1105
368	197	464
1187	735	206
1757	405	61
80	2194	45
342	432	173
325	10	722
470	3302	386
1995	333	405
1690	906	264
1836	7739	72
310	4562	69
348	321	52
1801	4029	45
1890	510	190
1979	985	174
475	7318	228
611	4245	6
562	199	206
151	2988	279
1856	3961	196
191	3053	51
61	632	220
1613	3240	3565
1690	691	324
1522	959	48
439	6899	930
1160	4831	545
545	1852	880
2005	18179	337
1530	1513	1903
454	3513	569
1173	59	3287
1743	1044	1491
326	457	89
229	964	1
795	288	1958
592	8014	908
125	377	115
1223	163	624
1016	2277	492
1900	3280	200
277	1299	432
1447	291	1833
2041	2839	1078
1949	17841	353
42	204	704
1802	3464	583
1309	7081	785
81	2220	384
663	9094	399
55	1634	306
579	8248	266
1929	4255	1533
936	756	545
74	786	110
1863	1453	734
1278	333	344
1792	562	1078
284	1184	8
29	318	24
1515	304	813
400	1409	122
1447	458	66
266	2614	105
596	3431	372
1965	67	396
1779	1344	141
1566	4435	141
709	9461	288
535	951	483
1515	257	1352
136	289	1665
2031	2094	4284
2041	154	279
762	865	71
1091	498	1255
152	1400	629
2029	8915	199
1831	424	2325
74	2057	251
1236	6678	928
1996	2222	466
308	227	838
253	290	893
1635	5423	212
1071	302	1126
1831	427	1447
1342	503	288
1559	424	743
57	1674	490
1434	14535	641
1454	85	240
1961	4696	1972
1649	15832	621
304	72	771
1185	1971	817
457	6282	97
1146	1459	317
1112	3616	1145
534	1713	223
716	805	1002
851	681	2004
1737	2366	269
642	8808	386
365	6170	8
1641	70	215
1793	4586	970
1774	4863	36
471	7266	69
700	1613	408
545	481	680
1921	1455	434
829	418	208
890	728	30
1652	12651	133
1951	1405	213
2038	498	853
1449	2265	2734
1332	679	569
511	1873	27
441	228	148
1604	10870	397
1931	52	24
607	8322	303
1891	3827	23
596	5785	483
1638	1736	57
366	6048	300
312	89	329
263	1479	310
108	28	675
453	173	219
578	300	453
573	6621	69
663	9101	209
877	1360	410
1378	12605	150
1118	1876	421
100	2614	67
75	298	71
1161	5110	1032
1395	1952	482
66	1073	381
1253	802	517
1947	4316	56
618	6228	143
34	196	578
1879	5847	321
853	291	1544
963	1015	20
2079	5266	141
843	10576	20
1574	154	774
1702	735	283
516	292	363
1914	975	425
1408	1062	1
89	2433	284
549	198	151
1994	10943	74
989	1390	479
1404	11927	672
1055	2655	82
763	486	197
265	1513	285
1924	1276	1378
404	5065	31
1155	12751	177
56	72	400
134	464	41
1952	714	201
251	1814	83
582	8294	2013
1118	12412	524
1809	412	213
1054	10613	1986
1725	464	36
1845	1013	157
1986	2341	140
2034	229	907
618	8640	57
1757	5947	600
33	1122	689
278	461	38
1923	2419	1069
953	289	89
1301	3575	5488
293	5315	139
763	371	287
501	294	357
1369	8378	64
1864	9437	38
1597	70	213
482	1400	50
1937	3859	612
1278	5055	274
1613	5937	842
1219	3676	524
1119	12421	17
2013	227	1004
1666	321	914
48	1480	6
849	10620	227
7	288	43864
1056	2548	4373
1151	511	263
32	1103	158
1705	16155	302
575	207	135
1872	7396	273
1067	12093	473
25	907	271
1520	58	203
1055	12033	56
91	2030	2058
1006	1775	223
173	726	277
209	290	79
1708	155	667
1836	318	4
82	2268	453
454	12505	268
1110	937	473
1706	16164	487
573	378	42
29	537	201
1747	8510	26
1784	1866	500
1353	1870	185
1040	1195	186
1835	1739	148
2027	528	865
2096	6187	738
1819	13542	38
611	72	55
143	2442	3766
1133	4600	157
1600	230	252
266	221	311
934	1131	429
1346	1043	403
1613	1410	2521
1292	3071	6
1544	183	126
777	11	136
1804	537	438
1896	444	969
1588	868	2
978	3663	380
1701	16135	88
1586	928	11
1695	16091	231
1641	5192	169
677	1522	137
455	1745	2677
1803	677	275
1650	1418	1479
1291	1764	446
1931	748	104
213	1974	551
713	55	1522
691	930	602
509	1351	19
224	612	178
7	310	962
471	475	74
204	4186	856
1862	8618	476
1688	1098	1020
497	679	33
1240	11958	139
284	2580	27
1819	1427	26
493	1072	829
294	5333	123
72	157	3
993	3040	70
1202	599	1340
1723	6173	37
708	751	3
1983	466	112
166	859	79
297	212	699
2093	2899	146
285	198	143
1898	344	810
11	483	247
1332	7340	784
539	377	99
2069	499	133
1053	333	1627
235	3240	131
95	686	449
574	8197	64
1751	11604	133
1751	3040	26
1923	707	1513
1949	7187	530
656	8992	43
516	930	545
1488	917	25
1254	2298	316
673	5425	416
118	2961	211
2100	3	408
149	697	178
300	3204	820
71	1999	210
1859	17166	1
639	64	147
1829	486	2404
1826	288	447
2053	4343	399
114	601	24
1388	681	74
1768	16564	95
1192	436	931
1355	2424	557
186	1052	52
1021	728	366
1106	306	547
1172	67	250
28	1019	7
432	377	159
1071	289	4421
426	632	351
458	187	242
1790	2277	271
1372	8830	182
815	523	425
1745	12686	204
743	2094	2070
396	1073	965
1703	2346	98
493	203	12
119	1994	3287
37	1205	313
968	6032	181
1582	4191	220
2070	333	62
1864	5806	23
1629	176	178
810	2180	23
1348	3127	158
1717	293	468
2007	1527	2208
126	540	113
1687	161	124
634	689	110
1695	436	203
2099	18724	84
1968	2791	131
1146	300	272
269	959	40
808	1632	229
1248	291	34
1551	15290	700
1362	227	154
430	96	192
810	10252	284
922	182	136
557	4059	253
1822	4224	23
1873	377	596
848	199	341
163	2442	432
232	1981	660
1354	2424	135
1481	2614	1252
581	3227	4252
1744	16412	11
1255	199	751
1137	3873	78
2054	498	1109
435	6837	2972
1774	1303	40
1311	326	75
865	2838	40
468	599	978
1975	4726	371
162	297	264
829	424	217
900	367	178
1248	263	229
105	2694	81
1102	288	88
1711	6852	1004
1183	501	349
1930	17662	886
816	320	7
382	6325	1119
1299	4135	137
991	186	168
56	604	693
1857	1858	508
1411	212	51
1628	1458	749
453	84	185
1660	2375	271
158	479	145
1850	288	328
639	8791	69
481	898	167
1721	16274	351
1755	154	141
1525	458	90
810	10260	36
280	1398	79
1219	2544	1664
1193	13018	1174
786	5988	299
957	8600	364
1694	11401	570
1621	15635	32
1146	190	1562
358	2405	164
1786	2939	128
1462	540	254
1850	2523	486
838	238	1133
1022	184	609
472	89	1490
253	3391	452
418	629	589
1170	227	452
1079	227	1294
1143	11157	93
1110	3940	197
876	6195	99
1451	2801	211
1302	1761	431
400	291	73
1444	536	368
1966	536	1064
789	1369	548
1762	330	489
987	97	646
1420	1424	267
1790	985	137
825	5416	457
995	701	12
946	1180	156
75	531	82
2018	294	190
1504	15085	2619
330	1698	1681
218	1412	88
79	157	30226
1509	1241	377
1360	632	127
807	10234	156
156	154	748
146	2106	491
1865	3743	248
800	2797	318
1911	1048	363
1330	220	527
1957	3341	376
209	538	82
155	3354	647
1626	15694	84
1624	6930	101
627	1740	434
1908	2523	3178
531	324	1009
299	342	526
1799	468	331
1578	1601	97
935	1277	107
1488	14885	6
1576	15398	582
296	3896	4
2046	34	155
1576	389	229
1481	412	1436
1782	734	44
377	1613	865
203	4179	46
1179	1042	934
527	3404	142
990	8678	211
1632	308	86
1476	6693	719
190	3985	429
1283	4435	778
1316	681	130
754	734	886
526	7779	3
1975	17966	419
1968	176	106
545	7	312
1961	786	1350
1565	511	171
2047	11897	253
1871	318	230
941	696	4229
94	424	377
1239	1767	161
215	1426	9
581	2179	5645
1955	17873	28
399	1458	1781
220	227	135
1623	196	1290
1267	1249	515
548	7925	47
1018	834	444
1829	458	5718
1827	1203	1029
710	1513	81
1700	1783	213
1476	333	473
863	3200	135
1478	14787	1092
1222	3763	727
723	290	42
785	396	264
238	4647	517
459	7113	756
831	10469	1872
1210	996	1287
657	3046	627
1664	834	342
1691	15079	239
1580	326	496
582	816	2692
1623	1643	1143
1301	1601	1073
2075	292	135
284	5203	12
1498	14982	546
1305	89	14356
785	1	76
1103	1075	213
834	1547	137
1298	4562	137
514	318	215
521	687	369
1353	1513	756
1188	3502	1070
299	67	221
837	4852	130
1246	2521	643
1006	53	285
1743	2621	1191
1154	6150	708
1923	955	955
2028	757	162
81	2241	185
127	952	1307
1261	10729	504
1834	1590	413
151	438	773
1910	8676	1581
1596	2341	61
89	1183	1039
1969	1616	544
1425	532	1113
1029	576	199
580	2775	723
1002	294	78
1406	703	192
637	8771	58
1371	14156	922
1295	1390	358
1171	8409	76
177	854	539
1959	1045	56
1691	6054	158
286	378	571
1955	17866	52
335	481	622
1236	757	1070
704	330	36
1196	2655	117
828	5365	82
1085	6759	423
479	285	2246
362	1246	517
584	3765	6450
1486	716	19
1632	15738	179
2099	16215	97
690	229	1141
1704	951	52
668	1186	918
1500	15035	431
531	288	877
1273	81	172
1279	13540	106
1224	735	79
1604	15531	298
1669	2337	79
1737	16392	257
1864	17214	24
155	3439	1074
882	1032	3050
631	1512	775
2048	8803	11
1261	1764	331
295	1992	356
255	101	211
13	300	2
1838	316	816
1511	544	57
2033	55	345
1509	1673	318
2093	2787	144
535	378	286
590	302	1823
1381	103	60
466	7194	124
340	2902	216
836	77	39
637	176	35
1944	921	379
851	55	2573
45	795	219
685	1687	546
1049	1873	20
636	461	966
273	377	917
1152	212	535
593	295	216
1100	2472	197
544	5950	379
66	59	367
1113	8604	88
1672	14435	156
1382	1631	775
1737	2668	776
468	7257	266
684	1032	345
1422	546	75
1742	2521	174
280	7	81
1638	11784	40
1592	378	219
2080	1707	1174
377	1131	1309
1844	450	265
1854	17101	216
105	753	113
151	3382	92
1177	12956	208
1549	1515	49
817	689	244
561	8072	5011
425	161	29
70	707	287
1580	15422	151
1818	2463	1
378	486	124
757	538	98
1274	2893	176
204	4199	271
1303	217	786
439	2179	789
1946	302	546
322	486	1079
785	206	49
1235	13369	314
100	857	147
667	328	212
1471	191	109
1149	1708	8
487	1458	172
1287	13678	66
1016	2281	700
1859	17170	1
757	461	20003
1944	2844	408
503	2977	323
2065	230	1288
658	9010	121
521	204	167
1795	689	187
924	2220	133
1120	314	91
1293	405	74
1709	1414	1201
1504	15082	2767
684	332	459
855	1514	743
1327	2937	18
1239	13393	485
2019	16709	806
214	646	156
1710	5791	79
1819	257	26
667	531	101
962	9455	291
1376	289	43
1809	1513	255
1192	1249	893
97	2590	212
682	2977	171
466	7195	111
601	8447	386
999	188	128
1749	3456	1967
1062	12063	86
435	6846	1109
1408	475	1
357	154	2242
195	4070	20
1188	526	2311
1643	95	1215
1755	16457	158
1888	227	1104
339	317	283
715	2342	520
175	356	2167
1135	67	1041
2095	18672	110
707	9425	15
285	298	59
618	8624	89
1319	1512	152
1779	11483	79
1709	2026	121
1659	528	476
1452	14630	22
1690	886	295
561	8089	1189
247	1182	97
1659	328	134
66	1836	370
943	1106	28
314	458	207
38	486	9
1639	333	641
688	209	1082
760	705	1960
913	88	270
1364	14133	35
1999	3767	3213
651	64	584
835	732	42
64	1836	185
497	464	62
269	5019	74
1995	808	343
1232	51	65
28	998	13
806	89	1849
1934	9089	45
18	163	230
568	6913	122
46	1042	401
1024	519	579
12	491	3837
304	5473	32
668	65	551
2052	3777	1461
1500	6760	204
652	8910	132
1064	3888	8
863	533	180
183	72	3571
1029	1892	185
156	89	18
1559	1090	223
1865	497	221
739	1772	133
920	4262	97
793	289	4390
333	290	30
1047	11994	69
191	3049	67
2057	14074	217
1089	1296	151
1583	859	608
412	320	22
2017	18258	98
1084	207	586
1120	349	44
596	1019	240
817	6348	560
861	1243	301
1254	8431	267
2080	1888	496
1594	1239	479
370	504	758
2058	903	73
1568	209	108
2015	163	4203
2057	1632	331
1453	1456	420
1060	6321	454
14	575	648
431	439	4621
2028	2691	106
1677	16004	406
1926	13393	710
546	953	862
1677	6436	368
782	10001	201
1650	3053	1222
1998	173	582
1753	1934	90
1111	1185	2366
868	1796	81
680	293	1502
291	5288	25
355	1375	174
1871	527	99
1740	3132	691
306	59	64
1212	220	2554
681	1797	139
1835	4997	92
2034	67	213
454	18737	560
14	573	653
1313	64	244
709	2787	145
561	8093	1030
23	874	142
1471	257	357
678	2346	235
885	157	196
1441	56	127
1994	430	79
1601	599	239
1657	1412	249
1515	458	428
1001	700	253
1632	455	152
1311	302	93
1395	197	415
914	516	688
1507	1979	99
1213	13208	21
489	959	297
1261	2277	264
1831	1239	247
83	2305	1226
1729	441	138
1780	532	231
680	292	1198
903	923	5786
304	5476	27
144	644	60
935	6750	95
1244	13421	397
1222	289	1296
1547	707	175
1442	519	558
1050	2416	1471
47	325	607
1684	3373	5
1683	599	361
146	545	235
2099	18713	171
916	479	231
1396	9344	71
703	9372	20
1858	1992	127
536	511	157
1454	51	332
1881	1014	405
1594	234	400
1857	4185	478
16	669	147
1167	12876	45
132	466	248
2072	18563	1754
969	714	374
85	2364	140
986	2794	379
1489	318	288
273	1043	329
406	3421	400
1446	907	171
1525	15183	49
1024	4161	116
115	2867	3
998	2106	119
1705	14455	428
436	172	609
1607	324	70
520	2735	143
1333	203	370
1479	14789	751
576	2668	53
1896	3621	297
994	238	170
347	403	57
88	1947	94
1815	221	267
897	1249	30
1390	424	651
412	2184	15
1755	16453	178
1918	17616	17
1989	11642	90
1199	554	1993
556	6229	128
693	532	139
1660	4662	138
266	620	130
1622	15637	402
104	2666	1754
1706	4036	716
1352	1561	95
825	618	216
515	51	274
1295	1239	244
1152	12715	160
358	603	113
930	289	1076
1286	419	370
1624	10738	71
1786	691	70
1794	16708	107
1022	455	276
1570	7283	312
97	207	408
382	6331	723
476	5836	104
537	300	144
1278	312	1043
1779	16643	103
438	1313	3
938	518	2402
570	8169	33
290	203	6
1902	3324	2297
437	6865	131
606	8513	469
163	2467	414
207	697	309
2072	11718	3926
1542	997	378
363	497	1037
673	614	195
1459	1150	121
1727	3945	555
1480	2425	475
493	1713	804
523	4493	1
1702	163	586
131	3160	92
964	229	135
580	8269	610
723	55	65
1099	183	110
1962	225	268
84	2342	1329
1354	1048	106
1389	715	141
601	8431	913
807	504	64
215	215	14
1998	705	110
1553	4044	1715
162	67	278
1754	949	546
573	2226	149
1615	2346	39
978	11513	508
2097	859	145
190	3971	654
1596	15480	45
364	3747	639
2024	233	12
1085	215	410
2029	56	281
903	930	4526
822	267	2157
603	8480	144
2	82	1868
36	687	1524
81	2228	279
50	221	210
1718	298	219
1600	526	1592
83	2301	1375
777	2681	356
1253	466	682
1198	544	252
32	1097	287
1336	7	461
697	747	1367
1378	418	164
1305	686	326
1587	1385	1315
1694	16088	422
1699	1051	81
1304	344	185
1235	163	235
1977	227	633
1824	4205	125
1363	498	4370
1493	4271	153
1125	2043	51
475	421	201
1125	24	43
1981	14359	195
1584	377	42
1935	230	198
858	4026	581
917	428	1615
376	1274	404
1058	1451	101
574	6121	74
687	9273	3
347	1645	174
1811	16810	234
854	2586	100
1472	2775	743
1011	378	1983
223	3575	1145
1547	225	238
1777	190	287
623	2624	526
1139	2094	1161
627	3063	483
858	4242	179
1386	4548	171
103	75	66
1589	15467	103
2046	450	225
1008	1700	76
410	6552	48
511	562	40
620	930	1404
1498	511	2178
1578	296	160
1312	371	485
1383	2139	1023
430	4435	341
1704	16148	15
186	481	147
139	3242	256
2008	918	2210
55	1607	829
1195	416	2204
1423	289	1831
613	5446	6
452	100	31
778	548	2554
1961	498	1175
194	238	1147
1407	228	285
430	1890	196
1348	7756	421
1989	18029	648
1826	1988	191
553	7999	217
1287	13675	163
1445	2089	355
858	464	406
86	229	346
1287	25	321
2062	65	18544
552	7980	4
904	10961	48
1158	2661	189
2072	304	1371
1026	10771	572
86	814	1459
1439	436	3800
141	1249	80
1100	4081	528
1706	2115	514
1990	3357	35
1413	67	66
821	10378	143
2048	5787	31
1271	6756	378
26	950	205
1749	3365	1093
1556	13128	794
841	521	40
985	283	830
1149	1119	9
525	1184	516
1032	11883	33
1178	349	349
1955	17876	27
1851	790	13
1504	15092	2213
162	325	180
2008	300	793
1556	856	439
401	536	48
1695	533	199
551	300	20
1015	2440	201
1090	12254	4
526	1639	3
1026	2961	266
407	532	15
813	621	86
1420	227	623
1276	429	103
80	2187	575
415	324	366
1616	455	488
1478	691	404
586	4269	7
773	7426	1806
63	562	141
837	756	114
1114	377	269
1593	527	243
1915	17574	53
1801	2674	58
1358	2579	335
1237	868	413
360	6102	17
1383	81	375
1107	1145	1168
122	3002	17
227	2094	1157
1607	325	289
1271	733	377
313	517	287
765	1390	297
737	1400	217
333	320	31
1373	924	1385
1343	1817	21
342	173	423
1090	12231	24
1047	11985	119
1212	3753	569
300	517	138
1128	292	816
471	7267	69
820	6588	8
1035	11895	4
363	805	794
307	57	110
1951	1398	230
395	517	510
1113	295	84
508	7569	25
1520	227	534
2029	226	1111
497	542	30
806	10213	364
741	182	321
756	203	23
226	544	248
304	487	56
1889	730	2493
1563	15341	5
466	295	115
841	1104	22
1730	2101	669
30	344	148
65	377	132
649	953	39
2020	1807	646
1592	234	162
1282	5893	343
84	1044	173
1851	1934	29
1149	5242	18
1228	2817	418
79	2178	70
1232	429	62
1697	5353	217
1831	419	351
1160	5313	265
1405	1777	218
1936	1651	868
1055	1681	127
2024	511	14
682	466	691
2097	4435	128
1633	15744	190
765	418	1816
1806	173	254
678	533	86
314	378	235
1150	892	684
567	173	3277
568	1001	153
357	5547	864
517	6004	180
1126	6120	59
1847	17027	19
1808	543	818
1053	2137	194
916	1556	338
1860	1358	1700
438	1315	8
693	9319	88
1685	207	41
1032	8805	74
1289	622	1341
88	2401	42
1955	17871	32
341	1943	143
1633	15747	59
1349	190	166
1595	1013	458
443	5844	2692
2035	18348	89
431	377	5992
1677	605	1471
670	1982	672
1579	2572	680
1274	227	368
731	815	134
1689	2542	559
679	288	446
623	1216	385
171	2587	89
1137	183	79
1120	299	179
2056	18038	9
111	2459	231
2007	14200	3221
1211	2830	118
940	6202	279
1578	1935	70
1919	424	378
1847	17026	20
1853	2402	714
1221	13257	20
700	461	386
2083	15722	20
126	2523	93
1453	3123	152
1751	10831	63
92	296	8
1230	13316	8
1049	72	51
383	1090	168
87	889	61
1670	3928	191
2096	173	5190
1356	67	313
926	11103	196
1165	6728	189
1416	533	296
1959	464	595
2067	507	175
696	4165	71
587	8349	897
1666	325	778
571	310	438
2092	11550	734
886	6292	46
360	6116	12
688	4818	215
213	228	1523
917	4092	2082
1462	302	623
605	599	3859
593	8372	377
1443	8649	41
2100	18729	280
345	2816	27
501	2082	239
1144	12628	236
617	349	301
1751	13478	32
645	1800	37
790	525	495
1347	14017	11
1235	13368	356
480	6241	135
1206	13121	209
158	2102	325
175	344	5592
1818	180	3
235	4609	174
1462	526	181
283	1801	78
1463	7694	149
280	599	78
2018	1934	95
788	1079	88
731	856	162
601	1705	1004
1484	198	75
890	1810	72
719	9528	43
1266	13563	92
1633	342	234
969	166	1907
1659	15908	287
559	208	241
2068	265	1156
1898	704	1943
1564	321	93
721	8594	265
986	810	169
259	173	2813
1874	17303	159
2070	1673	203
1759	512	1381
427	412	859
1766	525	313
1110	12380	588
1820	903	152
366	2281	869
1580	1459	305
286	4817	97
996	11683	68
349	1745	322
808	10248	300
1508	614	202
283	52	68
1514	233	253
286	525	180
1697	3163	373
1699	1463	80
1539	13845	15
315	982	357
1486	1515	31
1291	913	48
1801	16741	85
1511	4292	95
1450	1193	1137
134	3179	61
1382	6321	613
2019	18264	1689
452	2444	27
682	324	408
369	540	171
644	4423	139
849	4459	411
1636	327	36
516	1708	650
48	1466	486
337	917	466
403	386	855
281	917	2420
911	968	217
174	1639	164
1202	982	296
6	273	15
985	3992	707
303	868	210
2070	176	77
843	10567	34
315	190	2890
1973	65	919
594	190	12
876	1513	406
1968	724	3386
1109	292	1403
1988	355	106
853	86	175
1760	4022	130
84	198	217
1225	86	21
1879	1119	1020
710	1504	178
462	868	481
48	679	5
1705	1778	308
1797	429	265
1410	6217	106
1590	97	554
1736	466	720
1158	500	232
48	951	92
464	868	272
537	7865	27
1188	300	1873
192	4018	12
1929	89	1480
479	318	23
1861	9445	224
773	202	1173
791	857	27
593	306	151
301	599	294
1473	1162	169
608	8575	12
2065	352	396
1355	7274	127
401	2850	126
981	4223	119
370	486	750
1037	2901	10
320	197	542
1466	299	510
1007	2455	165
1006	5745	894
1581	15423	1553
1022	333	486
1801	2161	30
1822	383	33
1555	344	272
2033	985	148
1057	1032	113
90	2438	302
994	8027	99
1421	10203	78
63	554	103
1198	464	1630
155	1534	2074
278	89	85
1501	845	1032
1120	310	28
1725	325	42
834	4229	288
253	903	857
181	190	2253
662	4488	600
683	1895	2312
1219	207	449
437	386	127
180	3806	33
1532	523	1417
690	58	348
1212	199	517
1582	229	90
847	3404	61
1973	55	2149
2096	220	427
190	3978	522
427	6766	853
1853	217	641
831	10466	2088
1980	982	19
1570	3202	291
1216	13222	196
1600	701	537
812	198	482
1122	548	22
1683	680	277
1564	523	106
1413	484	238
1366	191	243
1729	6182	200
1977	1735	325
2056	936	10
1351	288	73
431	952	1429
2031	55	7204
118	235	389
192	162	86
1177	12693	276
1746	66	483
551	4262	16
1387	423	347
693	4079	112
841	1191	140
1589	1547	113
274	397	169
1441	430	113
1516	1243	593
717	2094	380
612	906	1723
295	3444	353
1294	686	114
102	733	302
1366	10069	169
230	701	539
882	475	259
1302	204	106
731	1248	33
310	531	106
100	157	98
1981	1109	319
1616	972	317
417	67	361
531	461	1349
1474	183	312
1247	67	17130
935	515	392
1581	2271	759
1215	3749	2284
824	618	24
1310	13758	2
1786	11731	99
206	1787	59
163	3584	704
1461	7431	53
1240	1504	350
987	5150	151
281	2936	10
1050	225	1064
1021	159	208
1582	3205	536
49	308	86
1509	461	219
654	1044	99
1092	12281	768
1742	5535	282
151	3378	282
441	532	70
1054	2840	1846
602	162	257
677	289	332
1504	15076	3858
472	328	88
1374	489	223
1090	5353	15
1194	9285	889
1926	17642	381
761	4732	280
761	159	1111
2003	18154	90
1435	331	83
133	3174	105
1728	533	137
455	64	2671
503	300	300
620	298	277
1542	56	404
122	2995	22
1098	3417	65
1135	470	401
1896	17473	206
1219	1470	1166
1280	8656	2091
1485	903	239
650	1056	400
1020	1513	227
962	11437	198
149	572	622
428	993	1019
1362	808	4438
1222	2022	548
716	209	941
401	1041	83
282	2346	322
1479	2735	429
1926	17640	642
2077	163	1532
561	8081	1974
135	3190	598
1525	299	20
308	1350	544
1245	2600	468
556	8033	10
410	1036	47
2088	157	21
557	8043	733
1898	65	1643
1825	3333	188
1802	6298	631
17	548	1446
987	301	185
208	1276	34
1538	1372	31
